x,y,c
155.04,25.0399,4
254.048,124.046,1
176.008,46.0207,4
296.06,166.055,0
225.019,95.0063,3
171.039,41.0424,4
191.043,61.0649,3
156.044,26.0192,4
190.065,60.0476,3
35.0648,305.057,2
288.022,158.051,0
111.035,381.001,2
172.016,42.0038,4
168.027,38.0305,4
199.02,69.0619,3
142.054,12.0229,4
274.008,144.027,1
280.03,150.056,1
160.053,30.0095,4
226,96.0626,3
196.059,66.0595,3
294.023,164.006,0
230.01,100.017,3
191.03,61.016,3
237.01,107.045,1
233.018,103.056,1
368.065,238.064,0
200.055,70.0089,3
272.027,142.032,1
196.015,66.0157,3
209.012,79.0008,3
290.015,160.015,0
162.061,32.0258,4
135.01,5.02069,4
177.059,47.0253,4
188.046,58.0531,3
197.064,67.0168,3
238.027,108.025,1
227.044,97.061,3
196.055,66.0179,3
151.052,21.0165,4
196.006,66.0193,3
102.025,372.062,2
149.014,19.0618,4
107.007,377.037,2
171.024,41.0143,4
213.026,83.0575,3
137.001,7.02351,4
149.048,19.0649,4
229.014,99.0485,3
275.034,145.01,1
236.021,106.029,1
142.002,12.0103,4
189.011,59.0102,3
275.029,145.054,1
162.049,32.0103,4
208.047,78.0362,3
185.04,55.0326,3
253.039,123.029,1
171.015,41.0443,4
237.041,107.039,1
278.013,148.027,1
211.063,81.0261,3
240.027,110.063,1
153.032,23.023,4
204.014,74.0101,3
236.001,106.049,1
245.058,115.027,1
231.035,101.053,1
186.054,56.0058,3
144.05,14.0017,4
156.01,26.0644,4
183.043,53.0389,3
236.053,106.046,1
210.063,80.0488,3
256.003,126.059,1
211.037,81.0469,3
64.0068,334.06,2
189.036,59.0389,3
286.005,156.058,0
147.063,17.0437,4
295.006,165.002,0
232.063,102.029,1
245.06,115.028,1
372.037,242.058,0
157.046,27.0603,4
156.01,26.0456,4
222.056,92.0463,3
314.065,184.038,0
168.047,38.0088,4
48.0086,318.037,2
248.016,118.004,1
60.0238,330.016,2
191.046,61.0577,3
158.032,28.0295,4
231.06,101.005,1
239.014,109.032,1
283.036,153.021,1
110.021,380.021,2
242.014,112.054,1
88.0193,358.059,2
103.04,373.035,2
114.021,384.056,2
129.018,399.047,2
242.013,112.015,1
183.052,53.0019,3
263.006,133.054,1
83.0392,353.005,2
44.0541,314.062,2
242.018,112.045,1
274.058,144.048,1
140.056,10.0177,4
189.018,59.0007,3
98.0244,368.038,2
169.027,39.0037,4
160.049,30.0142,4
140.039,10.0297,4
194.005,64.0027,3
159.018,29.0148,4
247.022,117.028,1
152.03,22.0044,4
239.013,109.048,1
234.018,104.027,1
156.061,26.0545,4
246.049,116.024,1
226.063,96.061,3
191.044,61.0538,3
175.045,45.0271,4
235.043,105.028,1
198.044,68.0649,3
239.002,109.05,1
277.026,147.063,1
266.038,136.039,1
242.047,112.052,1
232.024,102.001,1
295.011,165.049,0
309.015,179.05,0
281.007,151.05,1
233.039,103.007,1
283.059,153.055,1
174.031,44.007,4
208.012,78.0337,3
204.041,74.0309,3
211.059,81.0217,3
193.057,63.0153,3
237.019,107.026,1
307.031,177.051,0
106.054,376.054,2
149.011,19.0066,4
148.037,18.0334,4
120.023,390.05,2
308.002,178.052,0
253.051,123.029,1
240.003,110.056,1
297.035,167.018,0
110.056,380.048,2
307.026,177.014,0
156.056,26.0461,4
271.033,141.045,1
176.029,46.0158,4
282.007,152.032,1
197.065,67.0273,3
238.043,108.034,1
267.015,137.029,1
172.043,42.0539,4
303.018,173.018,0
227.03,97.0075,3
208.002,78.0186,3
259.051,129.064,1
142.012,12.001,4
179.01,49.0513,4
252.036,122.053,1
268.038,138.027,1
176.05,46.0126,4
190.003,60.0309,3
157.037,27.0214,4
178.042,48.0124,4
176.06,46.0321,4
306.006,176.013,0
155.012,25.0622,4
119.018,389.063,2
341.037,211.042,0
145.031,15.044,4
302.002,172.016,0
198.055,68.0191,3
206.042,76.0402,3
246.015,116.048,1
157.006,27.0456,4
73.0202,343.031,2
262.057,132.011,1
164.004,34.0466,4
168.042,38.0198,4
223.036,93.0369,3
177.052,47.061,4
289.002,159.051,0
98.0299,368.036,2
293.049,163.028,0
64.0308,334.045,2
123.05,393.051,2
271.023,141.031,1
142.005,12.0481,4
169.055,39.028,4
261.017,131.021,1
317.042,187.051,0
270.043,140.031,1
152.039,22.0227,4
143.033,13.0608,4
247.062,117.064,1
200.011,70.0243,3
185.018,55.0651,3
133.033,3.04212,4
130.054,0.000288,4
100.056,370.005,2
351.042,221.005,0
188.023,58.0223,3
188.045,58.0108,3
214.046,84.0211,3
230.05,100.047,3
243.035,113.04,1
212.017,82.0578,3
211,81.0126,3
268.011,138.006,1
185.033,55.0075,3
142.035,12.0515,4
269.045,139.015,1
54.017,324.062,2
150.023,20.0337,4
226.058,96.0193,3
232,102.008,1
194.046,64.0073,3
122.001,392.042,2
193.057,63.0286,3
261.036,131.006,1
179.019,49.0162,4
175.014,45.0277,4
171.049,41.0489,4
262.044,132.021,1
161.059,31.0281,4
301.029,171.036,0
137.062,7.02776,4
353.048,223.06,0
223.014,93.0067,3
238.021,108.014,1
90.0542,360.007,2
185.052,55.023,3
180.033,50.0524,4
240.017,110.011,1
193.043,63.0592,3
196.043,66.0258,3
107.036,377.028,2
152.027,22.0024,4
110.029,380.042,2
76.0282,346.055,2
113.035,383.008,2
190.003,60.0397,3
116.008,386.022,2
204.06,74.0449,3
263.03,133.061,1
154.008,24.0304,4
237.02,107.027,1
161.037,31.0338,4
200.031,70.0607,3
246.034,116.025,1
126.039,396.016,2
142.055,12.0144,4
152.011,22.0194,4
224.012,94.0059,3
175.002,45.0595,4
291.004,161.021,0
247.035,117.048,1
134.026,4.03674,4
223.011,93.0203,3
163.023,33.0387,4
293.034,163.006,0
197.03,67.0499,3
157.015,27.004,4
132.063,2.03902,4
282.063,152.007,1
187.003,57.0369,3
207.053,77.0494,3
271.013,141.033,1
133.039,3.04086,4
237.045,107.024,1
150.02,20.0345,4
152.064,22.0165,4
200.027,70.0447,3
204,74.0272,3
148.012,18.0029,4
292.021,162.051,0
258.024,128.031,1
90.0105,360.008,2
220.037,90.0202,3
122.033,392.008,2
298.03,168.056,0
295.01,165.042,0
222.053,92.0601,3
226.05,96.0288,3
198.029,68.0635,3
118.01,388.037,2
138.006,8.04426,4
282.046,152.019,1
185.001,55.0226,3
187.061,57.0458,3
248.003,118.046,1
173.047,43.0537,4
137.055,7.02105,4
161.011,31.0615,4
220.008,90.026,3
162.009,32.0334,4
145.065,15.041,4
181.009,51.0631,4
256.021,126.063,1
206.065,76.0518,3
215.053,85.0482,3
218,88.0145,3
175.063,45.0194,4
105.033,375.043,2
329.057,199.004,0
176.05,46.0189,4
166.016,36.0305,4
300.047,170,0
142.055,12.0143,4
171.042,41.0498,4
277.031,147.007,1
261.055,131.022,1
207.027,77.0606,3
140.027,10.0085,4
78.0039,348.028,2
179.025,49.0136,4
240.035,110.016,1
236.06,106.025,1
278.007,148.043,1
300.061,170.026,0
232.03,102.015,1
219.049,89.0143,3
166.047,36.0079,4
230.015,100.043,3
232.047,102.014,1
209.001,79.0087,3
208.04,78.022,3
161.007,31.0448,4
325.047,195.021,0
129.036,399.053,2
208.039,78.0479,3
153.062,23.035,4
141.036,11.0511,4
151.054,21.0343,4
274.007,144.06,1
76.0214,346.046,2
252.04,122.023,1
243.052,113.032,1
133.041,3.03921,4
296.039,166.031,0
153.04,23.0572,4
109.003,379.026,2
264.058,134.042,1
148.037,18.0285,4
118.02,388.034,2
70.022,340.036,2
198.009,68.0467,3
138.06,8.00814,4
141.013,11.044,4
54.0063,324.02,2
282.049,152.044,1
286.033,156.014,0
201.045,71.0089,3
269.038,139.058,1
337.01,207.036,0
151,21.0523,4
207.041,77.0195,3
216.059,86.0332,3
198.051,68.0526,3
189.036,59.0391,3
281.025,151.031,1
140.056,10.0372,4
235.022,105.014,1
243.01,113.01,1
225.035,95.0227,3
119.03,389.028,2
208.057,78.0352,3
282.012,152.024,1
249.065,119.033,1
151.041,21.0523,4
225.025,95.0589,3
277.011,147.063,1
150.021,20.0158,4
147.013,17.0547,4
204.045,74.0274,3
101.04,371.039,2
295.013,165.023,0
179.035,49.0398,4
357.008,227.042,0
329.054,199.061,0
49.0406,319.025,2
147.012,17.0265,4
237.012,107.047,1
212.044,82.0455,3
182.005,52.0438,3
117.018,387,2
246.003,116.027,1
140.054,10.0381,4
208.057,78.0095,3
182.005,52.065,3
241.05,111.028,1
261.009,131.041,1
117.026,387.046,2
121.014,391.047,2
230.033,100.034,3
212.06,82.0136,3
190.057,60.0398,3
214.002,84.025,3
121.065,391.035,2
106.02,376.006,2
109.001,379.016,2
238.058,108.033,1
288.024,158.018,0
363.023,233.057,0
199.032,69.0133,3
81.0161,351.042,2
227.049,97.0448,3
219.057,89.0584,3
29.0206,299.028,2
134.014,4.00324,4
188.023,58.0037,3
184.05,54.0329,3
323.023,193.007,0
242.029,112.064,1
132.007,2.00208,4
144.009,14.0128,4
208.048,78.0162,3
201.049,71.0229,3
142.056,12.04,4
90.0152,360.064,2
229.045,99.0281,3
193.005,63.0183,3
179.047,49.0352,4
255.033,125.001,1
171.019,41.0614,4
180.025,50.0481,4
168.02,38.0464,4
264.046,134.026,1
265.006,135.02,1
264.032,134.004,1
226.042,96.032,3
138.024,8.04285,4
192.02,62.0121,3
300.017,170.027,0
160.01,30.0058,4
199.049,69.0175,3
229.036,99.0468,3
207.043,77.0079,3
255.063,125.024,1
349.013,219.018,0
248,118.008,1
204.011,74.0409,3
328.029,198.049,0
292.037,162.057,0
224.024,94.0064,3
281.065,151.04,1
176.05,46.0019,4
320.001,190.03,0
183.021,53.008,3
237.063,107.017,1
219.053,89.0306,3
347.028,217.041,0
240.011,110.059,1
216.053,86.0544,3
180.051,50.0114,4
315.012,185.061,0
164.049,34.0304,4
203.044,73.0095,3
153.015,23.0519,4
207.017,77.0373,3
109.005,379.052,2
239.04,109.03,1
277.037,147.01,1
199.03,69.016,3
213.009,83.0481,3
72.0357,342.057,2
67.0083,337.01,2
267.044,137.054,1
262.053,132.053,1
265.015,135.025,1
314.017,184.007,0
184.023,54.038,3
148.05,18.0067,4
173.049,43.0063,4
146.016,16.0285,4
204.02,74.0119,3
225.065,95.0162,3
185.053,55.0099,3
249.057,119.022,1
226.061,96.0402,3
126.015,396.025,2
195.065,65.0359,3
144.061,14.051,4
138.021,8.05024,4
146.022,16.0239,4
193.032,63.057,3
232.009,102.005,1
89.0481,359.027,2
93.0376,363.057,2
103.065,373.031,2
183.002,53.0484,3
319.03,189.046,0
132.007,2.06158,4
116.001,386.051,2
186.065,56.0346,3
341.011,211.029,0
281.029,151.009,1
37.0384,307.045,2
179.027,49.0485,4
155.011,25.0567,4
345.03,215.039,0
232.007,102.019,1
160.037,30.0161,4
214.008,84.0369,3
244.016,114.026,1
176.057,46.0163,4
253.059,123.055,1
289.014,159.049,0
168.063,38.065,4
191.041,61.0466,3
264.043,134.051,1
199.06,69.0122,3
186.027,56.0597,3
126.065,396.038,2
153.062,23.0516,4
328.036,198.02,0
235.006,105.049,1
285.042,155.025,0
198.063,68.0443,3
275.04,145.026,1
248.048,118.007,1
186.052,56.0158,3
275.049,145.031,1
304.028,174.06,0
288.058,158.016,0
228.008,98.0335,3
156.045,26.0507,4
180.034,50.0138,4
149.05,19.0301,4
91.0208,361.016,2
273.059,143.037,1
239.061,109.025,1
81.0389,351.018,2
238.048,108.03,1
250.053,120.054,1
301.012,171.055,0
149.014,19.0218,4
175.006,45.0575,4
283.054,153.038,1
261.051,131.001,1
200.026,70.0233,3
79.0053,349.044,2
244.059,114.026,1
323.031,193.006,0
192.033,62.0306,3
204.011,74.0138,3
224.028,94.0125,3
243.028,113.051,1
257.012,127,1
175.01,45.0092,4
229.031,99.0083,3
159.015,29.0461,4
174.022,44.0256,4
252.01,122.002,1
332.041,202.056,0
155.031,25.0307,4
100.03,370.051,2
230.015,100.029,3
156.06,26.0183,4
163.065,33.06,4
117.019,387.04,2
295.049,165.026,0
251.018,121.053,1
243.026,113.063,1
185.012,55.0073,3
115.058,385.018,2
170.064,40.038,4
241.012,111.062,1
260.039,130.039,1
172.03,42.0523,4
111.043,381.019,2
232.043,102.037,1
318.054,188.061,0
234.038,104.043,1
241.058,111.027,1
88.0373,358.041,2
175.051,45.0397,4
233.055,103.054,1
124.042,394.009,2
153.065,23.025,4
172.022,42.0141,4
282.014,152.043,1
314.058,184.018,0
188,58.0031,3
241.039,111.022,1
213.045,83.0251,3
170.016,40.0477,4
204.007,74.051,3
166.02,36.0118,4
248.028,118.038,1
132.029,2.04147,4
325.034,195.02,0
263.058,133.02,1
322.063,192.035,0
333.062,203.006,0
86.046,356.057,2
220.007,90.0293,3
180.047,50.0585,4
162.003,32.0638,4
116.05,386.018,2
202.029,72.0106,3
307.044,177.055,0
299.023,169.032,0
208.047,78.0074,3
72.0092,342.06,2
223.027,93.0397,3
197.026,67.0173,3
126.039,396.032,2
222.009,92.0471,3
141.025,11.0204,4
96.0428,366.016,2
186.063,56.0604,3
223.005,93.033,3
122.024,392.014,2
342.028,212.044,0
226.016,96.0022,3
212.061,82.0547,3
109.04,379.059,2
222.027,92.0564,3
189.004,59.025,3
375.018,245.043,0
258.04,128.014,1
195.04,65.0407,3
130.032,0.033819,4
190.065,60.007,3
211.009,81.0369,3
284.007,154.032,0
143.044,13.0655,4
128.009,398.047,2
305.042,175.016,0
225.064,95.0101,3
94.0297,364.009,2
212.063,82.0245,3
184.064,54.055,3
236.007,106.046,1
198.001,68.0349,3
200.043,70.0035,3
261.041,131.044,1
153.049,23.0394,4
189.028,59.0509,3
246.008,116.002,1
247.015,117.006,1
35.0194,305.036,2
65.0508,335.057,2
350.058,220.006,0
147.031,17.0566,4
198.024,68.0373,3
88.0153,358.01,2
26.0539,296.009,2
76.0469,346.013,2
194.013,64.0647,3
111.016,381.063,2
214.039,84.0002,3
262.037,132.06,1
279.013,149.016,1
272.048,142.005,1
102.05,372.026,2
124.034,394.059,2
99.0472,369.036,2
91.0547,361.058,2
275.059,145.026,1
127.028,397,2
163.053,33.064,4
141.051,11.047,4
218.032,88.0576,3
121.013,391.044,2
348.024,218.025,0
32.0548,302.054,2
118.002,388.044,2
154.01,24.0199,4
352.05,222.017,0
174.025,44.0623,4
196.062,66.0378,3
281.061,151.005,1
185.011,55.0377,3
170.037,40.0209,4
223.006,93.0166,3
109.045,379.029,2
163.062,33.0606,4
278.015,148.053,1
213.063,83.053,3
202.024,72.0571,3
204.064,74.0521,3
266.052,136.023,1
173.059,43.0395,4
254.055,124.032,1
230.037,100.044,3
212.036,82.0606,3
286.061,156.026,0
215.028,85.0323,3
188.034,58.0163,3
136.029,6.04486,4
205.063,75.007,3
214.012,84.041,3
139.037,9.00001,4
152.014,22.0065,4
159.034,29.0432,4
123.049,393.012,2
219.058,89.0619,3
153.043,23.0095,4
235.024,105.046,1
198.049,68.0132,3
306.051,176.02,0
156.014,26.0579,4
239.027,109.016,1
271.006,141.047,1
238.04,108.018,1
162.012,32.0015,4
272.062,142.025,1
138.036,8.03349,4
198.031,68.0262,3
187.027,57.017,3
130.009,0.048794,4
244.034,114.037,1
177.021,47.0605,4
199.002,69.0336,3
169.015,39.0264,4
133.056,3.00293,4
266.035,136.022,1
197.044,67.0234,3
136.06,6.00869,4
267.016,137.051,1
189.064,59.0019,3
141.028,11.0149,4
176.048,46.0316,4
134.021,4.02175,4
102.018,372.032,2
269.011,139.017,1
244.044,114.002,1
196.038,66.0201,3
233.042,103.049,1
151.01,21.0504,4
237.009,107.041,1
272.064,142.022,1
134.043,4.06272,4
119.009,389.055,2
230.001,100.048,3
237.028,107.064,1
214.049,84.0051,3
141.011,11.0238,4
218.037,88.0593,3
88.0588,358.029,2
255.014,125.023,1
157.062,27.0445,4
122.019,392.011,2
136.044,6.06046,4
118.009,388.063,2
104.032,374.036,2
226.064,96.0612,3
191.056,61.0604,3
196.032,66.0541,3
81.0198,351.005,2
65.0484,335.031,2
144.032,14.0468,4
106.025,376.051,2
249.028,119.063,1
160.036,30.0173,4
308.041,178.007,0
178.064,48.0262,4
158,28.0032,4
206.046,76.0401,3
325.02,195.06,0
55.0584,325.008,2
50.0143,320.009,2
118.012,388.034,2
284.015,154.063,0
160.049,30.0453,4
315.056,185.029,0
198.055,68.0383,3
208.044,78.0204,3
227.032,97.0552,3
172.05,42.0238,4
250.064,120.024,1
255.058,125.022,1
216.033,86.0565,3
218.06,88.0083,3
47.0333,317.041,2
56.0614,326.04,2
150.036,20.0298,4
106.058,376.047,2
244.063,114.02,1
99.0581,369.049,2
242.02,112.062,1
218.006,88.0121,3
102.006,372.009,2
99.0445,369.052,2
289.047,159.056,0
132.053,2.06491,4
195.042,65.0178,3
245.01,115.045,1
215.051,85.0268,3
244.005,114.015,1
179.034,49.0254,4
161.001,31.0623,4
248.011,118.022,1
185.061,55.052,3
253.049,123.001,1
283.048,153.036,1
221.064,91.0102,3
139.031,9.04982,4
251.043,121.01,1
160.045,30.0476,4
269.031,139.059,1
136.06,6.04532,4
311.007,181.024,0
326.002,196.005,0
179.044,49.045,4
219.024,89.0361,3
287.001,157.001,0
140.065,10.0207,4
280.065,150.059,1
182.013,52.0262,3
250.025,120.014,1
160.056,30.0261,4
162.024,32.0452,4
231.01,101.01,1
144.02,14.0407,4
109.031,379.001,2
163.052,33.0033,4
158.041,28.0027,4
323.006,193.026,0
95.0215,365.039,2
146.049,16.0581,4
167.042,37.0296,4
109.01,379.042,2
112.03,382.022,2
255.018,125.04,1
204.037,74.0307,3
304.032,174.023,0
167.037,37.0585,4
207.047,77.014,3
105.037,375.014,2
190.056,60.0402,3
192.027,62.0473,3
209.009,79.0006,3
222.018,92.0427,3
239.047,109.038,1
209.009,79.0211,3
232.004,102.02,1
161.021,31.0519,4
140.012,10.0342,4
322.007,192.048,0
157.008,27.0497,4
244.034,114.008,1
169.053,39.0589,4
301.031,171.002,0
251.04,121.019,1
184.001,54.0575,3
257.022,127.019,1
202.038,72.0579,3
227.011,97.0402,3
93.0395,363.032,2
120.059,390.04,2
177.058,47.0078,4
230.064,100.059,3
147.062,17.0157,4
125.053,395.001,2
319.06,189.003,0
253.016,123.008,1
272.042,142,1
187.029,57.0216,3
38.0379,308.001,2
318.058,188.061,0
205.012,75.0397,3
210.03,80,3
209.054,79.0206,3
216.042,86.0273,3
205.014,75.0126,3
228.035,98.0503,3
203.025,73.031,3
191.001,61.0581,3
91.048,361.038,2
265.033,135.046,1
295.007,165.036,0
122.057,392.028,2
117.015,387.037,2
54.0148,324.015,2
167.019,37.0042,4
208.028,78.0096,3
141.048,11.0395,4
305.051,175.021,0
200.052,70.0281,3
197.01,67.0165,3
183.014,53.0238,3
99.0623,369.063,2
183.058,53.019,3
229.04,99.0158,3
177.011,47.0015,4
209.053,79.0281,3
167.018,37.0017,4
199.028,69.0651,3
177.055,47.0257,4
211.001,81.0217,3
141.033,11.0145,4
296.062,166.036,0
107.053,377.011,2
164.009,34.0101,4
270.002,140.003,1
222.063,92.0521,3
207.051,77.059,3
138.008,8.05108,4
207.014,77.0467,3
90.0611,360.021,2
181.034,51.0348,4
153.042,23.026,4
84.0263,354.035,2
198.03,68.0167,3
211.057,81.0345,3
146.065,16.0399,4
187.045,57.0116,3
249.052,119.058,1
224.047,94.0651,3
239.058,109.048,1
201.065,71.0129,3
192.054,62.0082,3
174.041,44.0202,4
258.002,128.038,1
293.049,163.061,0
167.049,37.0247,4
292.029,162.008,0
192.041,62.0118,3
308.064,178.018,0
223.025,93.0213,3
291.004,161.05,0
227.001,97.0206,3
124.058,394.005,2
288.054,158.038,0
239.025,109.032,1
241.015,111.049,1
236.011,106.063,1
82.052,352.019,2
281.047,151,1
279.063,149.034,1
265.032,135.064,1
333.012,203.011,0
273.035,143.011,1
125.024,395.054,2
222.065,92.026,3
212.023,82.0371,3
133.011,3.06314,4
165.058,35.0031,4
221.056,91.0208,3
217.01,87.0212,3
50.061,320.006,2
203.036,73.0232,3
161.007,31.0161,4
166.002,36.0553,4
344.046,214.041,0
291.053,161.044,0
252.011,122.04,1
197.037,67.0325,3
189.057,59.0477,3
207.055,77.0572,3
308.003,178.052,0
146.065,16.0098,4
295.027,165.025,0
148.044,18.0537,4
221.005,91.0262,3
130.065,0.042974,4
263.019,133.037,1
199.044,69.0182,3
298.032,168.041,0
107.042,377.031,2
333.034,203.024,0
118.026,388,2
310.019,180.065,0
139.013,9.0488,4
159.039,29.0572,4
330.04,200.032,0
160.028,30.0596,4
257.019,127.041,1
211.006,81.0633,3
157.002,27.0076,4
196.055,66.0459,3
269.03,139.032,1
226.047,96.0225,3
249.018,119.056,1
199.011,69.0097,3
198.027,68.0309,3
174.065,44.0174,4
94.0542,364.034,2
118.014,388.044,2
348.014,218.032,0
102.032,372.063,2
185.015,55.0288,3
287.007,157.039,0
205.024,75.0298,3
257.012,127.044,1
141.036,11.063,4
114.019,384.02,2
247.028,117.044,1
272.025,142.052,1
173.004,43.0052,4
144.019,14.0087,4
347.048,217.025,0
201.023,71.0336,3
119.047,389.019,2
308.009,178.015,0
319.025,189.001,0
229.032,99.0627,3
235.029,105.016,1
167.057,37.0553,4
197.018,67.0413,3
304.053,174.05,0
269.064,139.064,1
296.033,166.053,0
210.015,80.039,3
273.059,143.037,1
161.015,31.0468,4
95.0193,365.065,2
236.022,106.035,1
129.051,399.052,2
250.036,120.032,1
53.0167,323.014,2
115.058,385.061,2
278.02,148.051,1
140.043,10.0094,4
253.023,123.046,1
265.057,135.012,1
88.0586,358.011,2
344.042,214.029,0
157.035,27.0089,4
263.041,133.046,1
56.062,326.06,2
182.042,52.0201,3
272.065,142.005,1
155.007,25.0355,4
217.004,87.0379,3
130.002,0.034241,4
69.0514,339.06,2
259.012,129.045,1
316.061,186.039,0
272.005,142.017,1
159.004,29.0649,4
168.038,38.0506,4
142.044,12.0484,4
215.043,85.0231,3
194.034,64.0243,3
167.03,37.0056,4
259.05,129.065,1
160.015,30.0177,4
303.043,173.026,0
288.061,158.064,0
188.003,58.0286,3
122.02,392.001,2
165.001,35.0089,4
227.05,97.009,3
122.017,392.006,2
268.011,138.038,1
151.034,21.0115,4
296.012,166.015,0
170.017,40.0383,4
283.021,153.034,1
205.044,75.035,3
228.039,98.0019,3
300.049,170.008,0
197.018,67.062,3
195.003,65.0366,3
93.0338,363.057,2
92.016,362.023,2
134.025,4.06191,4
129.024,399.004,2
68.0025,338.009,2
314.039,184.057,0
100.056,370.003,2
118.018,388.01,2
279.047,149.011,1
128.015,398.026,2
281.025,151.037,1
126.027,396.027,2
151.044,21.0385,4
170.002,40.0136,4
153.048,23.0436,4
155.034,25.0311,4
192.009,62.0171,3
237.029,107.004,1
257.022,127.041,1
186.033,56.0037,3
164.004,34.0058,4
256.017,126.043,1
58.0608,328.043,2
211.063,81.0049,3
178.014,48.03,4
201.012,71.0485,3
165.024,35.0033,4
264.026,134.025,1
113.058,383.009,2
189.065,59.0626,3
141.033,11.0531,4
234.001,104.015,1
266.034,136.051,1
233.011,103.019,1
69.0464,339.056,2
219.023,89.0296,3
228.028,98.0316,3
186.008,56.0477,3
187.018,57.0295,3
180.026,50.01,4
283.034,153.058,1
265.017,135.025,1
250.057,120.033,1
160.035,30.0139,4
251.058,121.061,1
68.0577,338.015,2
293.052,163.058,0
245.014,115.056,1
110.041,380.016,2
178.023,48.0098,4
199.05,69.0601,3
214.008,84.0254,3
109.001,379.032,2
214.012,84.0086,3
254.016,124.041,1
223.04,93.0313,3
196.009,66.0429,3
169.051,39.0402,4
232.06,102.031,1
199.012,69.0561,3
134.034,4.04652,4
208.022,78.0237,3
176.029,46.0356,4
324.034,194.014,0
143.029,13.0084,4
200.054,70.0279,3
231.054,101.043,1
156.032,26.0402,4
193.056,63.0334,3
157.006,27.0027,4
253.063,123.04,1
262.06,132.054,1
310.001,180.063,0
247.048,117.034,1
211.014,81.0409,3
186.004,56.0198,3
70.044,340.012,2
200.063,70.0293,3
164.012,34.0469,4
193.01,63.0465,3
190.055,60.016,3
237.058,107.056,1
207.038,77.0362,3
125.035,395.02,2
109.057,379.048,2
168.053,38.0042,4
230.038,100.005,3
286.063,156.031,0
183.026,53.0381,3
289.025,159.021,0
140.034,10.0512,4
259.026,129.024,1
246.004,116.042,1
92.0578,362.044,2
129.061,399.04,2
189.017,59.0121,3
142.022,12.014,4
252.058,122.033,1
185.027,55.0518,3
148.059,18.0558,4
163.051,33.0478,4
181.003,51.0359,4
267.044,137.002,1
127.055,397.002,2
245.037,115.025,1
198.053,68.0464,3
241.06,111.065,1
168.063,38.0323,4
37.0059,307.036,2
201.022,71.0418,3
176.015,46.0531,4
277.056,147.045,1
166.064,36.0043,4
118.052,388.064,2
139.046,9.01925,4
207.051,77.0475,3
197.057,67.0621,3
131.06,1.0589,4
165.033,35.0588,4
190.006,60.0125,3
82.0472,352.062,2
153.033,23.0075,4
110.009,380.037,2
268.012,138.039,1
255.039,125.002,1
229.013,99.0412,3
157.026,27.0207,4
164.002,34.0207,4
127.004,397.052,2
